uid,n_CP_visited,sum_fix_dur,mean_fix_dur,n_fixs,max_sum_reading_dur_per_content-page,mean_sum_reading_dur_per_content-page,mean_dur_per_RS,n_RS,sum_RF_dur,mean_RF_dur_per_CP,mean_n_RF_per_CP,mean_RF_dur,n_RF,max_y_of_RF,mean_y_of_RF,ratio_RF_per_fix,ratio_RF_dur_per_fix_dur,ratio_n_RF_per_n_RS,n_REG,mean_n_RS_per_CP,ratio_n_REG_per_n_RS,ratio_n_REG_per_sec,mean_len_RF_in_px,sum_len_RS_in_px,mean_len_REG_in_px,sum_len_REG_in_px,mean_len_RS_in_px,mean_dur_until_first_REG_per_RS
67,10.0,925094.5,445.39937409725565,2077.0,30815.0,13447.73,2134.5603174603175,63.0,134477.3,13447.73,31.3,429.6399361022364,313.0,3085.65,1207.906230031949,0.15069812229176696,0.14536601395857396,4.968253968253968,17.0,6.3,0.2698412698412698,0.12641538757842402,89.4354769564821,26472.901179118704,125.86991462444627,2139.7885486155865,420.2047806209318,421.5416666666667
68,4.0,423896.1,503.4395486935867,842.0,22401.5,9944.725,2209.938888888889,18.0,39778.9,9944.725,19.75,503.5303797468355,79.0,2315.65,1553.137341772152,0.09382422802850356,0.09384115588702044,4.388888888888889,4.0,4.5,0.2222222222222222,0.1005558223078064,87.10527137106375,6532.895352829782,198.65496568385763,794.6198627354305,362.93863071276564,763.85
70,10.0,549320.3,430.8394509803922,1275.0,17409.8,5009.522222222222,1878.5708333333332,24.0,45085.7,5009.522222222222,11.333333333333334,442.01666666666665,102.0,1835.95,972.5446078431373,0.08,0.08207543030905647,4.25,3.0,2.6666666666666665,0.125,0.06653994503800541,76.89978015910563,7613.078235751458,107.33895503177591,322.0168650953277,317.21159315631076,361.6666666666667
71,12.0,446232.9,413.5615384615385,1079.0,12786.8,5952.9,2126.035714285714,14.0,29764.5,5952.9,14.2,419.21830985915494,71.0,1909.25,1061.961971830986,0.06580166821130677,0.06670171562876695,5.071428571428571,6.0,2.8,0.42857142857142855,0.20158242201280047,71.58275946282706,4652.879365083759,137.60050726682903,825.6030436009742,332.34852607741135,392.18333333333334
72,6.0,437273.2,506.6896871378911,863.0,29436.5,22658.5,2614.4423076923076,26.0,67975.5,22658.5,43.666666666666664,518.8969465648855,131.0,1701.65,981.7167938931299,0.15179606025492468,0.1554531583458579,5.038461538461538,10.0,8.666666666666666,0.38461538461538464,0.14711182705533613,85.47419999389844,10342.378199261711,202.01341161912177,2020.1341161912178,397.7837768946812,280.7444444444444
73,11.0,366715.8,396.87857142857143,924.0,33167.6,13614.675,2367.769565217391,23.0,54458.7,13614.675,26.75,508.9598130841121,107.0,1922.45,970.5065420560747,0.11580086580086581,0.14850382775980744,4.6521739130434785,6.0,5.75,0.2608695652173913,0.1101752337092145,88.72074858463445,8960.79560704808,173.01939620956057,1038.1163772573634,389.5998090020904,665.1600000000001
74,9.0,775451.8,416.6855454056959,1861.0,44004.9,13886.75,1821.2131147540983,61.0,111094.0,13886.75,36.0,385.74305555555554,288.0,2314.65,1095.829861111111,0.15475550779150993,0.14326357872920017,4.721311475409836,19.0,7.625,0.3114754098360656,0.17102633805606063,90.1477940381129,24249.756596252373,161.82231570594263,3074.62399841291,397.53699338118645,472.6923076923077
76,6.0,301896.1,338.0695408734602,893.0,35322.5,13447.84,1817.2756756756755,37.0,67239.2,13447.84,36.2,371.48729281767953,181.0,2536.3,1048.421546961326,0.2026875699888018,0.22272298317202507,4.891891891891892,12.0,7.4,0.32432432432432434,0.17846732263322584,82.83685375558028,13999.428284693067,142.9487293372136,1715.384752046563,378.3629266133261,391.26666666666665
77,12.0,591155.5,386.62884238064095,1529.0,27878.6,16008.814285714287,1899.350847457627,59.0,112061.7,16008.814285714287,40.0,400.22035714285715,280.0,3024.7,1590.5016071428572,0.18312622629169392,0.18956382880646463,4.745762711864407,14.0,8.428571428571429,0.23728813559322035,0.12493117630733784,88.32550704276485,23494.58487337545,172.61445195426174,2416.6023273596643,398.2133029385669,444.7785714285714
80,8.0,554592.5,493.84906500445237,1123.0,37910.0,26252.933333333334,3150.3520000000003,25.0,78758.8,26252.933333333334,41.333333333333336,635.1516129032258,124.0,3198.8,1646.2903225806451,0.11041852181656278,0.14201201783291337,4.96,8.0,8.333333333333334,0.32,0.10157595087787015,76.53953599572564,8878.586175504175,171.72667779172832,1373.8134223338266,355.143447020167,325.46666666666664
81,16.0,748800.4,435.09610691458454,1721.0,29947.0,10762.463636363636,2041.1568965517242,58.0,118387.1,10762.463636363636,24.272727272727273,443.39737827715356,267.0,2164.8,1064.2402621722847,0.15514235909355026,0.1581023460991741,4.603448275862069,14.0,5.2727272727272725,0.2413793103448276,0.11825612756795292,80.86457731986509,20458.73806192587,217.72210551758943,3048.109477246252,352.7368631366529,552.4
82,6.0,136060.7,440.3258899676376,309.0,16842.100000000002,9330.7,2665.914285714286,7.0,18661.4,9330.7,17.5,533.1828571428572,35.0,2290.7,1137.037142857143,0.11326860841423948,0.13715496098432536,5.0,1.0,3.5,0.14285714285714285,0.05358654763308218,101.14660827238471,3438.9846812610804,394.7204358783568,394.7204358783568,491.28352589444006,450.6
83,12.0,60046.2,431.9870503597122,139.0,1352.2,1352.2,1352.2,1.0,1352.2,1352.2,4.0,338.05,4.0,1047.5,1035.1125,0.02877697841726619,0.022519326785042187,4.0,1.0,1.0,1.0,0.7395355716609969,40.46018291683263,121.3805487504979,12.975746606650317,12.975746606650317,121.3805487504979,400.6
84,5.0,274528.8,409.1338301043219,671.0,19446.4,11968.200000000003,2393.64,15.0,35904.6,11968.200000000003,26.0,460.3153846153846,78.0,1087.9499999999998,792.1096153846154,0.11624441132637854,0.13078627816097982,5.2,6.0,5.0,0.4,0.16710950685984527,69.38395003253373,4995.644402342429,48.858653261376254,293.15191956825754,333.04296015616194,594.22
85,9.0,334328.8,387.403012746234,863.0,24922.1,11689.0625,1948.1770833333333,48.0,93512.5,11689.0625,27.625,423.1334841628959,221.0,2246.9,1063.9339366515837,0.25608342989571264,0.27970219735781066,4.604166666666667,9.0,6.0,0.1875,0.09624381767143429,82.65979827949022,17523.877235251926,225.1170048986933,2026.0530440882396,365.0807757344151,469.4625
86,5.0,433727.0,521.9338146811072,831.0,48041.6,33112.833333333336,3104.328125,32.0,99338.5,33112.833333333336,56.666666666666664,584.3441176470589,170.0,1610.3,1069.83,0.2045728038507822,0.229034623161574,5.3125,11.0,10.666666666666666,0.34375,0.11073249545745104,83.31203251842254,13246.613170429184,115.15364455133758,1266.6900900647133,413.956661575912,457.0125
88,25.0,746721.3,471.712760581175,1583.0,27977.1,8437.085714285715,2684.5272727272727,22.0,59059.6,8437.085714285715,14.714285714285714,573.3941747572816,103.0,2372.3,1346.7296116504854,0.06506632975363234,0.07909189144597857,4.681818181818182,3.0,3.142857142857143,0.13636363636363635,0.05079614491124221,89.51735295840372,8951.735295840372,143.41143829430192,430.2343148829058,406.89705890183507,311.6
89,4.0,401365.9,422.9356164383562,949.0,47774.5,28027.333333333332,2335.6111111111113,36.0,84082.0,28027.333333333332,60.0,467.1222222222222,180.0,2565.9,1061.2227777777778,0.18967334035827185,0.2094896452339374,5.0,11.0,12.0,0.3055555555555556,0.13082467115434934,74.51241354703826,12592.597889449466,119.72159752430224,1316.9375727673246,349.7943858180407,677.0555555555555
90,4.0,156020.6,383.3429975429976,407.0,16893.5,12411.15,1551.39375,16.0,24822.3,12411.15,38.5,322.36753246753244,77.0,1291.4,767.498051948052,0.1891891891891892,0.15909629882207862,4.8125,5.0,8.0,0.3125,0.20143177707142368,87.00567368201696,6264.408505105222,157.2572019461164,786.286009730582,391.52553156907635,487.46000000000004
91,10.0,568229.3,502.8577876106195,1130.0,62518.2,14401.083333333334,2468.7571428571428,35.0,86406.5,14401.083333333334,29.833333333333332,482.71787709497204,179.0,1519.5,790.4371508379888,0.1584070796460177,0.15206273242157697,5.114285714285714,17.0,5.833333333333333,0.4857142857142857,0.1967444578822195,94.01423687719898,15230.306374106236,186.29446822102292,3167.0059597573895,435.1516106887496,606.24375
92,7.0,364338.0,344.3648393194707,1058.0,24388.2,16454.05,1862.722641509434,53.0,98724.3,16454.05,48.333333333333336,340.4286206896552,290.0,2599.0,1246.1005172413793,0.2741020793950851,0.2709689903331522,5.471698113207547,33.0,8.833333333333334,0.6226415094339622,0.3342642085079357,89.10642191888033,22900.350433152245,221.20791378458043,7299.861154891154,432.082083644382,381.3538461538461
93,6.0,503813.0,563.5492170022371,894.0,33286.9,15732.060000000001,2913.3444444444444,27.0,78660.3,15732.060000000001,26.8,587.0171641791045,134.0,3120.0,1465.5462686567164,0.14988814317673377,0.1561299529785853,4.962962962962963,10.0,5.4,0.37037037037037035,0.1271289328924502,90.12302303364564,11175.25485617206,136.76058038266981,1367.605803826698,413.8983280063726,493.4222222222222
94,4.0,524306.1,366.3914046121593,1431.0,58207.6,30620.13333333333,1766.5461538461536,52.0,91860.4,30620.13333333333,84.66666666666667,361.6551181102362,254.0,2274.75,1318.9812992125985,0.1774982529699511,0.17520375978841368,4.884615384615385,22.0,17.333333333333332,0.4230769230769231,0.23949384065386176,87.70347981744648,20347.207317647582,191.3736908558991,4210.22119882978,391.29244841629964,384.8315789473684
95,6.0,567823.5,388.6540041067762,1461.0,26772.3,15122.875,1779.1617647058824,34.0,60491.5,15122.875,37.75,400.60596026490066,151.0,2387.3,1753.9115894039737,0.10335386721423682,0.10653222348141632,4.4411764705882355,4.0,8.5,0.11764705882352941,0.06612499276757891,88.35067377254644,12987.549044564326,131.27994154091834,525.1197661636734,381.98673660483314,454.77500000000003
96,7.0,347700.7,406.19240654205606,856.0,19264.6,12343.775,1702.5896551724138,29.0,49375.1,12343.775,35.5,347.71197183098593,142.0,2240.6,1304.405985915493,0.1658878504672897,0.14200460338446255,4.896551724137931,8.0,7.25,0.27586206896551724,0.16202498830382117,91.43832873449341,12252.736050422118,170.8863485713543,1367.0907885708343,422.5081396697282,381.2833333333333
97,6.0,1028684.4,474.04811059907837,2170.0,70559.8,27443.125,2494.8295454545455,44.0,109772.5,27443.125,53.0,517.7948113207547,212.0,3894.75,1530.4646226415093,0.09769585253456221,0.10671154340437164,4.818181818181818,21.0,11.0,0.4772727272727273,0.1913047439021613,86.20857918849924,16465.838625003355,144.63294771158272,3037.291901943237,374.2236051137126,532.125
98,6.0,612750.9,528.6893011216566,1159.0,36637.2,12535.125,2638.9736842105262,19.0,50140.5,12535.125,23.25,539.1451612903226,93.0,2509.9,1021.9698924731182,0.08024158757549611,0.08182852118209863,4.894736842105263,12.0,4.75,0.631578947368421,0.23932748975379184,80.37757553987271,6510.583618729689,175.99218028013163,2111.9061633615797,342.6622957226152,562.46
99,3.0,204645.7,478.1441588785047,428.0,20565.6,11376.099999999999,2528.0222222222224,9.0,22752.2,11376.099999999999,20.5,554.9317073170732,41.0,2416.8500000000004,1652.820731707317,0.09579439252336448,0.11117849043493218,4.555555555555555,2.0,4.5,0.2222222222222222,0.08790358734539956,89.38747304378042,3486.1114487074365,195.38194781342787,390.76389562685574,387.3457165230485,483.95000000000005
100,6.0,505335.6,500.3322772277227,1010.0,50128.7,24726.52,2687.6652173913044,46.0,123632.6,24726.52,45.0,549.4782222222223,225.0,2089.9,1114.265111111111,0.22277227722772278,0.24465444350249618,4.891304347826087,17.0,9.2,0.3695652173913043,0.13750418578918505,80.95319071968773,16838.263669695047,134.56077670740623,2287.533204025906,366.0492102107619,605.7214285714286
101,5.0,516438.5,521.6550505050506,990.0,39845.4,24278.56,2890.304761904762,42.0,121392.8,24278.56,41.8,580.8267942583732,209.0,2834.15,1285.204066985646,0.2111111111111111,0.2350576109255991,4.976190476190476,6.0,8.4,0.14285714285714285,0.04942632511977646,89.28181069307644,18124.207570694518,223.59489416071958,1341.5693649643174,431.5287516832028,1343.9166666666667
102,8.0,1225976.8,482.8581331232769,2539.0,66555.2,24580.966666666664,2137.475362318841,69.0,147485.8,24580.966666666664,53.5,459.4573208722741,321.0,4240.6,1539.5409657320872,0.12642772745175265,0.12030064516718422,4.6521739130434785,22.0,11.5,0.3188405797101449,0.1491669028475962,95.7843304076086,28639.514791874975,155.15998436544893,3413.5196560398763,415.065431766304,465.735
103,5.0,457624.4,410.7938958707361,1114.0,98689.2,45466.666666666664,2351.7241379310344,58.0,136400.0,45466.666666666664,102.0,445.7516339869281,306.0,2035.95,1298.2452614379085,0.2746858168761221,0.2980610299625632,5.275862068965517,18.0,19.333333333333332,0.3103448275862069,0.13196480938416422,92.82760826182277,26734.35117940496,140.95456368500243,2537.182146330044,460.9370893000855,348.99090909090904
104,7.0,448744.6,470.38218029350105,954.0,20215.0,11165.933333333334,2233.186666666667,30.0,66995.6,11165.933333333334,22.0,507.54242424242426,132.0,1735.15,1201.5223484848486,0.13836477987421383,0.1492956126937238,4.4,4.0,5.0,0.13333333333333333,0.05970541348984112,83.2687109178081,10658.394997479436,148.94576205171688,595.7830482068675,355.27983324931455,283.825
105,11.0,802051.9,445.5843888888889,1800.0,29246.8,10120.85,2108.5104166666665,48.0,101208.5,10120.85,22.5,449.81555555555553,225.0,3495.1000000000004,1240.2042222222224,0.125,0.12618697119226324,4.6875,11.0,4.8,0.22916666666666666,0.10868652336513238,91.41368391453909,19562.528357711366,278.1462802578453,3059.6090828362985,407.5526741189868,441.6363636363636
106,7.0,246796.1,388.6552755905512,635.0,15658.3,7522.12,2350.6625,16.0,37610.6,7522.12,19.0,395.9010526315789,95.0,1329.7,844.2936842105263,0.14960629921259844,0.15239543898789323,5.9375,10.0,3.2,0.625,0.2658824905744657,87.91457087550828,7472.738524418203,231.57073255352262,2315.707325535226,467.0461577761377,422.8666666666666
107,7.0,611458.2,478.0752150117279,1279.0,18094.2,9495.383333333333,2110.0851851851853,27.0,56972.3,9495.383333333333,20.166666666666668,470.8454545454546,121.0,2405.25,1263.957438016529,0.0946051602814699,0.09317448028336198,4.481481481481482,6.0,4.5,0.2222222222222222,0.10531433696726303,84.76844044827722,9748.37065155188,128.23039598361382,769.3823759016828,361.0507648722919,548.1333333333333
108,6.0,391150.1,442.4774886877828,884.0,19830.7,10576.5,2299.2391304347825,23.0,52882.5,10576.5,21.6,489.65277777777777,108.0,1994.95,1179.986574074074,0.12217194570135746,0.13519746000320593,4.695652173913044,5.0,4.6,0.21739130434782608,0.09454923651491515,91.20038510590037,9393.639665907738,189.29924272479894,946.4962136239947,408.4191159090321,540.86
109,2.0,428446.6,491.3378440366972,872.0,79775.4,43693.75,3013.362068965517,29.0,87387.5,43693.75,69.5,628.6870503597122,139.0,3378.9,1773.8568345323743,0.15940366972477063,0.2039635744571202,4.793103448275862,4.0,14.5,0.13793103448275862,0.045773136890287516,67.23122143477865,9076.214893695118,246.1401127289298,984.5604509157192,312.9729273687972,676.05
110,13.0,928040.2,334.5494592645998,2774.0,31950.600000000002,15320.64,1445.343396226415,106.0,153206.4,15320.64,51.4,298.0669260700389,514.0,3089.7,977.7795719844358,0.18529199711607786,0.16508595209560967,4.849056603773585,36.0,10.6,0.33962264150943394,0.2349771288927878,91.48969946072616,43732.076342227105,176.91041823409813,6368.775056427533,412.5667579455387,364.1592592592592
111,4.0,901077.2,524.7974373907979,1717.0,64201.0,32751.225,2258.705172413793,58.0,131004.9,32751.225,72.75,450.1886597938144,291.0,4670.700000000001,1314.0898625429554,0.16948165404775772,0.1453869879295581,5.017241379310345,24.0,14.5,0.41379310344827586,0.18319925437903467,88.58810068847191,23653.022883822,155.97583793911963,3743.420110538871,407.8107393762414,484.82608695652175
112,19.0,812680.6,338.1941739492301,2403.0,34170.7,7884.4333333333325,1542.6065217391304,46.0,70959.9,7884.4333333333325,23.22222222222222,339.5210526315789,209.0,3441.75,1487.2865231259968,0.0869746150645027,0.08731585323926767,4.543478260869565,6.0,5.111111111111111,0.13043478260869565,0.08455479785061704,96.06908756265551,19502.02477521907,295.3333645206634,1772.0001871239804,423.95706033084934,570.4
113,5.0,734421.4,580.1116903633491,1266.0,64274.7,22215.95,2776.99375,32.0,88863.8,22215.95,38.5,577.0376623376624,154.0,1391.3,1028.3912337662337,0.12164296998420221,0.12099838049381459,4.8125,8.0,8.0,0.25,0.09002540967187989,92.25444515695062,13469.148992914792,276.19033806624486,2209.522704529959,420.91090602858725,665.65
114,8.0,408082.8,334.7684987694832,1219.0,19130.3,11399.471428571429,1734.7021739130435,46.0,79796.3,11399.471428571429,33.285714285714285,342.4733905579399,233.0,2106.1,1235.1062231759656,0.1911402789171452,0.19553948365380752,5.065217391304348,10.0,6.571428571428571,0.21739130434782608,0.12531909374244168,93.16874386351603,20776.629881564073,282.97051004207543,2829.705100420754,451.66586699052334,359.9888888888889
115,6.0,372503.0,444.5143198090692,838.0,18998.5,11251.4,2250.28,25.0,56257.0,11251.4,22.8,493.4824561403509,114.0,1838.95,838.9592105263158,0.1360381861575179,0.15102428705272172,4.56,2.0,5.0,0.08,0.03555113141475728,78.38095255649667,8778.666686327626,304.91388347702116,609.8277669540423,351.146667453105,350.54999999999995
116,3.0,259874.7,449.61020761245675,578.0,34972.9,34684.600000000006,2102.0969696969696,33.0,69369.2,34684.600000000006,74.5,465.5651006711409,149.0,2545.55,1486.711409395973,0.2577854671280277,0.26693325668100815,4.515151515151516,6.0,16.5,0.18181818181818182,0.08649371767297302,75.30328022279143,10768.369071859175,122.91087435359668,737.4652461215801,326.31421429876286,422.9166666666667
117,16.0,976953.2,446.0973515981735,2190.0,47924.5,10372.4375,2370.842857142857,35.0,82979.5,10372.4375,21.5,482.4389534883721,172.0,3415.8,1650.1389534883722,0.07853881278538813,0.08493702666616988,4.914285714285715,14.0,4.375,0.4,0.1687163697057707,92.39709350540191,14598.740773853502,157.90378954984843,2210.653053697878,417.1068792529572,392.3
118,7.0,330007.7,572.9300347222222,576.0,8430.6,5074.6,2899.7714285714287,7.0,20298.4,5074.6,7.75,654.7870967741936,31.0,1557.9,1007.4532258064515,0.05381944444444445,0.06150886782338715,4.428571428571429,3.0,1.75,0.42857142857142855,0.14779490009064752,81.56953260746495,2283.9469130090188,5.633270481190036,16.89981144357011,326.2781304298598,492.45
119,4.0,128854.8,398.9312693498452,323.0,9397.4,5583.4,2233.3599999999997,5.0,11166.8,5583.4,10.5,531.7523809523809,21.0,671.2,476.47380952380956,0.06501547987616099,0.08666188609194224,4.2,0.0,2.5,0.0,0.0,70.3500185312964,1477.3503891572245,,,295.4700778314449,
120,9.0,332869.6,448.007537012113,743.0,24489.0,10120.449999999999,2381.2823529411767,17.0,40481.8,10120.449999999999,18.0,562.2472222222223,72.0,3284.4,1294.3777777777777,0.09690444145356662,0.12161459021791117,4.235294117647059,3.0,4.25,0.17647058823529413,0.07410737664827156,79.60017156858825,5492.41183823259,112.46674766650601,337.400242999518,323.08304930779946,389.56666666666666
122,17.0,850015.2,610.2047379755923,1393.0,61114.7,21086.3,3514.3833333333337,42.0,147604.1,21086.3,26.857142857142858,785.1281914893617,188.0,2827.5,1440.3792553191488,0.1349605168700646,0.17364877710422122,4.476190476190476,12.0,6.0,0.2857142857142857,0.08129855471494356,87.89264154238279,15469.104911459372,106.01501001924787,1272.1801202309744,368.3120217014136,839.1818181818181
123,13.0,547443.8,397.562672476398,1377.0,47473.7,17296.0,2052.0677966101694,59.0,121072.0,17296.0,43.0,402.2325581395349,301.0,1973.7,995.5671096345516,0.2185911401597676,0.22115877465412886,5.101694915254237,23.0,8.428571428571429,0.3898305084745763,0.1899696048632219,87.75040358990464,24394.61219799349,199.76851280038406,4594.675794408833,413.46800335582185,367.24285714285713
124,5.0,236272.2,607.3835475578406,389.0,22748.3,13920.433333333334,3212.4076923076927,13.0,41761.3,13920.433333333334,20.333333333333332,684.6114754098361,61.0,2553.5,1026.1983606557376,0.15681233933161953,0.17675079844349018,4.6923076923076925,3.0,4.333333333333333,0.23076923076923078,0.07183684415954483,79.64398143379226,4619.350923159951,218.87999233463154,656.6399770038946,355.3346863969193,500.7333333333333
125,2.0,287694.9,433.27545180722893,664.0,30382.0,20775.0,1888.6363636363637,22.0,41550.0,20775.0,50.5,411.38613861386136,101.0,1496.5,856.6970297029702,0.15210843373493976,0.14442383233070866,4.590909090909091,5.0,11.0,0.22727272727272727,0.12033694344163658,76.54118553366285,7347.953811231634,61.919051916900706,309.59525958450354,333.99790051052884,307.15999999999997
126,5.0,375496.4,486.39430051813474,772.0,57039.1,21166.625,3023.8035714285716,28.0,84666.5,21166.625,35.25,600.4716312056737,141.0,2372.75,1745.313475177305,0.18264248704663213,0.2254788594511159,5.035714285714286,4.0,7.0,0.14285714285714285,0.04724418748855805,77.91649703722413,10674.560094099706,232.38904951174234,929.5561980469694,381.23428907498953,275.475
127,8.0,721150.3,421.97208894090113,1709.0,68526.5,18120.55,1622.7358208955225,67.0,108723.3,18120.55,48.0,377.51145833333334,288.0,2208.15,1112.5541666666666,0.16851960210649503,0.1507637173554528,4.298507462686567,5.0,11.166666666666666,0.07462686567164178,0.045988302415397614,84.76674855954425,23988.989842351024,158.74705101346888,793.7352550673444,358.0446245127018,343.88
128,2.0,241150.3,715.5795252225519,337.0,71064.6,71064.6,3384.028571428572,21.0,71064.6,71064.6,92.0,772.4413043478262,92.0,1772.25,952.6255434782609,0.27299703264094954,0.29469007502789757,4.380952380952381,6.0,21.0,0.2857142857142857,0.08443022264249711,82.90369852946579,7129.718073534058,166.6458699018694,999.8752194112163,339.5103844540028,920.6333333333332
