uid,n_CP_visited,sum_fix_dur,mean_fix_dur,n_fixs,max_sum_reading_dur_per_content-page,mean_sum_reading_dur_per_content-page,mean_dur_per_RS,n_RS,sum_RF_dur,mean_RF_dur_per_CP,mean_n_RF_per_CP,mean_RF_dur,n_RF,max_y_of_RF,mean_y_of_RF,ratio_RF_per_fix,ratio_RF_dur_per_fix_dur,ratio_n_RF_per_n_RS,n_REG,mean_n_RS_per_CP,ratio_n_REG_per_n_RS,ratio_n_REG_per_sec,mean_len_RF_in_px,sum_len_RS_in_px,mean_len_REG_in_px,sum_len_REG_in_px,mean_len_RS_in_px,mean_dur_until_first_REG_per_RS,mean_rows_per_RS,session_count_unique_words,mean_len_RS_in_idx,sum_len_RS_in_idx,ratio_sum_len_RS_in_idx_per_reading_dur,mean_len_REG_in_idx,n_unique_words_read,n_words_read,ratio_n_unique_words_per_n_words,unique_words_per_sec,words_per_sec
92,7.0,348050.1,348.3984984984985,999.0,60178.9,28878.742857142857,1604.3746031746032,126.0,202151.2,28878.742857142857,82.42857142857143,350.34870017331025,577.0,4146.549999999999,1314.2279896013865,0.5775775775775776,0.5808106361699078,4.579365079365079,61.0,18.0,0.48412698412698413,0.3017543304219812,109.71089649116433,56610.822589440795,215.4888395523489,13144.819212693283,449.29224277333964,369.6333333333333,1.4051724137931034,440.0,7.0476190476190474,888.0,4.392751564175725,5.163934426229508,855.0,1014.0,0.8431952662721893,4.229507418209735,5.016047394227687
93,5.0,494130.8,571.2494797687862,865.0,89874.8,51876.060000000005,2126.068032786885,122.0,259380.3,51876.060000000005,88.2,588.1639455782313,441.0,3889.5,1564.1472789115646,0.5098265895953757,0.5249223484955805,3.6147540983606556,20.0,24.4,0.16393442622950818,0.0771068581538382,111.089103659449,46768.512640628025,283.4191707572769,5668.3834151455385,383.3484642674428,496.6375,1.3679245283018868,403.0,5.786885245901639,706.0,2.721872092830489,3.15,777.0,828.0,0.9384057971014492,2.9956014392766144,3.192223927568902
94,3.0,384824.1,373.97871720116615,1029.0,132842.7,61975.100000000006,1452.54140625,128.0,185925.3,61975.100000000006,165.66666666666666,374.0951710261569,497.0,3813.85,1533.8562374245473,0.48299319727891155,0.4831435972954916,3.8828125,33.0,42.666666666666664,0.2578125,0.1774906373688788,99.25324089382845,46053.5037747364,236.64015082221823,7809.124977133201,359.7929982401281,359.216,1.9466666666666668,354.0,5.8828125,753.0,4.050013634508053,4.9393939393939394,652.0,881.0,0.7400681044267877,3.50678471407603,4.738462167332795
95,6.0,483537.9,396.34254098360657,1220.0,104761.6,42565.740000000005,1542.236956521739,138.0,212828.7,42565.740000000005,103.6,410.86621621621623,518.0,3574.6000000000004,1739.1261583011583,0.4245901639344262,0.44014895212970895,3.753623188405797,18.0,27.6,0.13043478260869565,0.08457505966065666,109.74807933066546,54874.03966533273,247.810372879664,4460.586711833952,397.63796858936763,429.55333333333334,1.8936170212765957,390.0,6.065217391304348,837.0,3.932740274220535,6.277777777777778,715.0,975.0,0.7333333333333333,3.359509314298306,4.5811490649522355
96,7.0,314634.2,408.6158441558442,770.0,51329.5,30788.68,1554.9838383838382,99.0,153943.4,30788.68,78.4,392.7127551020408,392.0,5847.1,1351.2698979591837,0.509090909090909,0.4892773894255615,3.95959595959596,13.0,19.8,0.13131313131313133,0.08444662129068216,126.60378238536191,47982.83352405216,174.89615572415866,2273.6500244140625,484.6750861015369,467.43636363636364,1.39,349.0,7.05050505050505,698.0,4.534133973915089,3.6923076923076925,702.0,797.0,0.8808030112923463,4.5601175496968365,5.17722747451336
97,6.0,889564.3,462.83262226847035,1922.0,208959.9,75552.72,1701.6378378378377,222.0,377763.6,75552.72,154.4,489.33108808290154,772.0,3901.6,1633.0514896373056,0.4016649323621228,0.4246613763614389,3.4774774774774775,59.0,44.4,0.26576576576576577,0.15618233201928403,99.04241258396908,70617.24017236996,198.11439769893016,11688.74946423688,318.09567645211695,454.28333333333336,2.5980392156862746,498.0,5.274774774774775,1171.0,3.0998222168573153,3.389830508474576,810.0,1393.0,0.5814788226848528,2.1441981175528824,3.687491330556994
98,6.0,573001.2,540.0576814326107,1061.0,145393.2,33938.03333333333,1939.3161904761905,105.0,203628.2,33938.03333333333,57.833333333333336,586.8247838616714,347.0,8705.05,1167.9018731988474,0.32704995287464655,0.3553713325556736,3.3047619047619046,29.0,17.5,0.2761904761904762,0.1424164236584127,95.07073972850274,30232.495233663874,191.30165139794101,5547.7478905402895,287.92852603489405,478.5125,1.9846153846153847,248.0,4.761904761904762,500.0,2.455455580317461,3.4827586206896552,407.0,605.0,0.6727272727272727,1.9987408423784132,2.971101252184128
99,2.0,196933.8,477.99466019417474,412.0,69431.2,36853.0,1797.7073170731708,41.0,73706.0,36853.0,68.5,538.0,137.0,2478.35,1613.3226277372264,0.3325242718446602,0.37426790119319286,3.341463414634146,7.0,20.5,0.17073170731707318,0.09497191544786042,86.77087297223052,11280.213486389968,125.28571428571429,877.0,275.12715820463336,369.54285714285714,1.9090909090909092,110.0,5.024390243902439,206.0,2.7948877974656066,2.5714285714285716,191.0,247.0,0.7732793522267206,2.5913765500773343,3.3511518736602177
100,6.0,493601.3,508.343254376931,971.0,145028.6,44487.700000000004,2262.086440677966,118.0,266926.2,44487.700000000004,82.5,539.2448484848485,495.0,2330.45,1124.540101010101,0.509783728115345,0.5407728869433691,4.194915254237288,29.0,19.666666666666668,0.2457627118644068,0.10864426197203571,94.06566901787544,43834.601762329956,173.4166886392315,5029.083970537713,371.47967595194876,606.308,1.5242718446601942,384.0,6.432203389830509,759.0,2.843482580578452,4.0344827586206895,713.0,877.0,0.8129988597491448,2.6711503029676367,3.285552336188804
101,5.0,510896.3,526.6972164948453,970.0,97019.2,56766.44,2252.636507936508,126.0,283832.2,56766.44,101.6,558.7248031496064,508.0,2918.4,1318.5451443569555,0.5237113402061856,0.5555573606620365,4.031746031746032,23.0,25.2,0.18253968253968253,0.08103379391062747,114.64029705598966,55600.54407215499,263.6129803531613,6063.098548122709,441.2741593028174,696.12,1.504950495049505,440.0,6.825396825396825,860.0,3.029959250571288,5.565217391304348,864.0,986.0,0.8762677484787018,3.0440520842948757,3.4738835128642904
102,6.0,1093375.3,471.28245689655176,2320.0,162857.2,81591.8,1847.3615094339623,265.0,489550.8,81591.8,171.83333333333334,474.8310378273521,1031.0,6047.95,1707.4898157129,0.44439655172413794,0.44774269182777404,3.890566037735849,74.0,44.166666666666664,0.2792452830188679,0.15115898084529739,119.39388270325264,114259.94574701278,240.95476384161023,17830.652524279158,431.16960659250105,535.6310344827587,1.7908163265306123,766.0,6.188679245283019,1640.0,3.350009845760644,4.824324324324325,1435.0,1905.0,0.7532808398950132,2.9312586150405635,3.891322412301236
103,5.0,350112.0,412.8679245283019,848.0,182919.3,51398.299999999996,2076.69898989899,99.0,205593.2,51398.299999999996,118.5,433.7409282700422,474.0,2045.05,1365.1434599156119,0.5589622641509434,0.5872212320628828,4.787878787878788,41.0,24.75,0.41414141414141414,0.19942293811273912,107.8938801489548,46718.05010449743,241.36000720189676,9895.760295277767,471.89949600502456,321.8388888888889,3.0277777777777777,272.0,6.7272727272727275,666.0,3.2394067508069333,4.0,450.0,765.0,0.5882352941176471,2.1887883451398196,3.7209401867376934
104,7.0,383754.2,479.09388264669167,801.0,52850.1,23287.614285714284,1964.0156626506023,83.0,163013.3,23287.614285714284,44.0,529.263961038961,308.0,2561.7,1147.5397727272727,0.38451935081148564,0.4247857091857235,3.710843373493976,17.0,11.857142857142858,0.20481927710843373,0.10428596930434511,100.97817236428192,29384.64815800604,171.01981516614993,2907.3368578245486,354.03190551814504,489.50625,1.206896551724138,281.0,5.927710843373494,492.0,3.0181586410434,2.764705882352941,539.0,575.0,0.9373913043478261,3.306478673826001,3.527319549999908
105,11.0,724170.5,442.9177370030581,1635.0,89205.1,30809.640000000003,1674.4369565217391,184.0,308096.4,30809.640000000003,67.4,457.11632047477747,674.0,4763.15,1452.7882789317507,0.41223241590214066,0.42544732214305886,3.6630434782608696,34.0,18.4,0.18478260869565216,0.11035507068566851,103.15411683134911,66018.63477206344,265.08527935794024,9012.899498169969,358.79692810904044,499.3739130434783,1.3933333333333333,574.0,5.75,1058.0,3.433990140748155,5.294117647058823,1098.0,1242.0,0.8840579710144928,3.563819635672471,4.031205817400008
106,6.0,202137.1,398.6925049309665,507.0,34638.3,20088.36,1762.1368421052632,57.0,100441.8,20088.36,49.4,406.64696356275306,247.0,1379.5,900.2123481781377,0.48717948717948717,0.4968993816573009,4.333333333333333,20.0,11.4,0.3508771929824561,0.19912028657391642,101.30477186862352,22996.183214177538,176.01916503906247,3520.3833007812495,403.44181077504453,426.70625,1.4375,201.0,6.456140350877193,368.0,3.6638132729600623,3.75,366.0,425.0,0.8611764705882353,3.6439012443026706,4.231306089695725
107,6.0,407654.3,471.2766473988439,865.0,64785.1,29348.466666666664,1796.8448979591835,98.0,176090.8,29348.466666666664,60.5,485.09862258953166,363.0,3434.05,1162.389256198347,0.41965317919075146,0.43196110037352725,3.704081632653061,18.0,16.333333333333332,0.1836734693877551,0.1022199910500719,96.93801518288807,33443.61523809638,190.5069928328241,3429.125870990834,341.2613799805753,545.3,1.3595505617977528,300.0,5.591836734693878,548.0,3.112030838635522,3.5,558.0,646.0,0.8637770897832817,3.1688197225522288,3.6685619010192467
108,6.0,367560.8,451.54889434889435,814.0,55455.0,31356.783333333336,1694.9612612612614,111.0,188140.7,31356.783333333336,66.83333333333333,469.17880299251874,401.0,2583.35,1201.0566084788031,0.4926289926289926,0.5118627992974224,3.6126126126126126,24.0,18.5,0.21621621621621623,0.1275641049491152,119.66237915989075,45112.716943278814,254.05630793194226,6097.351390366614,406.4208733628722,410.95238095238096,1.4444444444444444,348.0,6.018018018018018,668.0,3.5505342544170397,3.3333333333333335,697.0,779.0,0.8947368421052632,3.7046742145638873,4.140518239806697
109,2.0,290815.5,525.8869801084991,553.0,132858.8,77583.5,2983.980769230769,52.0,155167.0,77583.5,131.5,589.9885931558936,263.0,3411.9,1766.3975285171102,0.4755877034358047,0.5335582181830061,5.0576923076923075,16.0,26.0,0.3076923076923077,0.10311470866872467,114.0272495896318,28164.73064863905,258.5429264357113,4136.686822971381,541.6294355507509,614.2866666666666,1.4107142857142858,209.0,7.153846153846154,372.0,2.3974169765478486,5.4375,373.0,424.0,0.8797169811320755,2.4038616458396436,2.7325397797212037
110,12.0,778338.0,319.9087546239211,2433.0,92964.4,32452.43333333333,1272.6444444444444,306.0,389429.2,32452.43333333333,103.33333333333333,314.0558064516129,1240.0,6222.9,1020.215685483871,0.509658857377723,0.5003343020641419,4.052287581699346,93.0,25.5,0.30392156862745096,0.2388110598794338,101.22271097404625,116102.44948723105,223.22164076530288,20759.61259117317,379.41976956611455,337.0044117647059,1.9197860962566844,843.0,6.0,1836.0,4.714592536974628,4.419354838709677,1465.0,2142.0,0.6839402427637722,3.761916158315812,5.500357959803733
111,4.0,792853.1,513.1735275080906,1545.0,157111.0,93880.025,2158.1614942528736,174.0,375520.1,93880.025,194.0,483.9176546391752,776.0,9118.05,1799.6667525773194,0.5022653721682848,0.47363137004824724,4.459770114942529,89.0,43.5,0.5114942528735632,0.2370046237205412,106.85509654974041,73409.45132967166,172.3412914345055,15338.374937670991,421.89339844638886,494.5271186440678,1.8644067796610169,512.0,6.005747126436781,1045.0,2.782807098741186,3.101123595505618,863.0,1219.0,0.7079573420836751,2.2981459580991803,3.246164452981345
112,17.0,608169.9,341.4766423357664,1781.0,78723.8,15744.76923076923,1071.6335078534032,191.0,204682.0,15744.76923076923,45.38461538461539,346.9186440677966,590.0,3870.25,1570.2804802259889,0.3312745648512072,0.3365539794060837,3.089005235602094,15.0,14.692307692307692,0.07853403141361257,0.07328441191702251,102.005988957353,58653.44365047797,258.6586070951491,3879.8791064272364,307.0860924108794,485.36153846153843,1.6044776119402986,510.0,5.335078534031414,1019.0,4.978454382896396,5.2,977.0,1210.0,0.8074380165289257,4.773258029528733,5.911609227973149
113,4.0,650915.1,602.1416281221092,1081.0,178096.7,73811.875,2288.7403100775196,129.0,295247.5,73811.875,116.75,632.2216274089935,467.0,1966.05,1066.1207708779443,0.4320074005550416,0.453588340476354,3.62015503875969,33.0,32.25,0.2558139534883721,0.11177063311289681,93.95514894849306,40776.53464364599,189.478489356468,6252.790148763444,316.09716778020146,812.0695652173912,2.823529411764706,275.0,5.62015503875969,725.0,2.4555669396015207,4.121212121212121,449.0,854.0,0.5257611241217799,1.5207580081118384,2.892488505406481
114,8.0,380144.9,334.34028144239227,1137.0,58674.8,29954.785714285714,1416.7804054054054,148.0,209683.5,29954.785714285714,90.0,332.8309523809524,630.0,2568.05,1266.0177777777776,0.554089709762533,0.5515883548615278,4.256756756756757,37.0,21.142857142857142,0.25,0.17645642122532293,122.66290358941647,72739.10182852397,274.37716385467974,10151.95506262315,491.4804177602971,369.29696969696965,1.5546875,489.0,6.452702702702703,955.0,4.554483304599551,5.4324324324324325,894.0,1103.0,0.8105167724388033,4.263568664201046,5.260308989500843
115,6.0,324129.1,452.06290097629005,717.0,53459.1,26510.18,1866.9140845070422,71.0,132550.9,26510.18,56.8,466.72852112676054,284.0,2409.2,822.5260563380282,0.39609483960948394,0.40894476922929784,4.0,19.0,14.2,0.2676056338028169,0.14334116177257192,109.06374497530818,28901.892418456668,252.91856219949722,4805.452681790447,407.0689073022066,522.5692307692308,1.7843137254901962,204.0,5.915492957746479,420.0,3.168594102341063,5.7894736842105265,359.0,491.0,0.7311608961303462,2.708393530334385,3.704237391070148
116,2.0,166326.8,450.750135501355,369.0,89515.6,89515.6,2034.4454545454546,44.0,89515.6,89515.6,194.0,461.4206185567011,194.0,2327.6,1616.265206185567,0.5257452574525745,0.5381910792488043,4.409090909090909,9.0,44.0,0.20454545454545456,0.10054113472958903,112.78739048478681,20865.66723968556,227.6148358315176,2048.5335224836585,474.21970999285367,436.40000000000003,1.6111111111111112,154.0,6.590909090909091,290.0,3.239658785731202,5.0,253.0,334.0,0.7574850299401198,2.826323009620669,3.7311932221869704
117,10.0,262046.0,405.64396284829724,646.0,14873.2,8279.833333333334,1201.9112903225807,62.0,74518.5,8279.833333333334,21.11111111111111,392.2026315789474,190.0,1685.6,775.015,0.29411764705882354,0.2843718278470192,3.064516129032258,11.0,6.888888888888889,0.1774193548387097,0.14761435079879492,103.42401861444628,18512.899331985886,129.0909090909091,1420.0,298.59515051590137,384.0,1.5319148936170213,165.0,4.67741935483871,290.0,3.8916510665136843,2.6363636363636362,306.0,352.0,0.8693181818181818,4.10636284949375,4.723659225561438
118,7.0,274000.8,589.2490322580645,465.0,30164.8,14453.471428571429,2299.4159090909093,44.0,101174.3,14453.471428571429,23.142857142857142,624.5327160493828,162.0,2562.55,1228.3,0.34838709677419355,0.36924819197608183,3.6818181818181817,15.0,6.285714285714286,0.3409090909090909,0.14825899462610564,106.23549399825515,15616.617617743506,133.2945566061268,1999.418349091902,354.92312767598884,727.0666666666667,1.288888888888889,135.0,5.363636363636363,236.0,2.3326081821173954,2.466666666666667,263.0,280.0,0.9392857142857143,2.599474372444386,2.7675012330206386
119,4.0,69155.8,404.4198830409357,171.0,17660.8,6785.975,2261.991666666667,12.0,27143.9,6785.975,14.75,460.0661016949153,59.0,1209.9,562.1101694915254,0.34502923976608185,0.3925035933356277,4.916666666666667,7.0,3.0,0.5833333333333334,0.25788482863553136,126.12509844756686,6558.505119273476,311.88094656808033,2183.1666259765625,546.5420932727898,417.25,1.2307692307692308,42.0,6.333333333333333,76.0,2.799892425185769,4.857142857142857,74.0,88.0,0.8409090909090909,2.726211045575617,3.24198070284668
120,8.0,253978.0,478.30131826741996,531.0,59297.3,21818.56,2058.3547169811322,53.0,109092.8,21818.56,39.4,553.7705583756346,197.0,3284.4,1216.5606598984773,0.3709981167608286,0.4295364165400153,3.7169811320754715,8.0,10.6,0.1509433962264151,0.07333206224425444,104.55696510459397,19761.26640476826,255.71514985758768,2045.7211988607014,372.8540831088351,612.7857142857143,1.5777777777777777,167.0,6.30188679245283,334.0,3.0616135986976225,4.5,313.0,387.0,0.8087855297157622,2.869116935306455,3.547438511065808
122,16.0,803883.4,633.9774447949527,1268.0,119157.3,24078.46153846154,2426.5116279069766,129.0,313020.0,24078.46153846154,33.46153846153846,719.5862068965517,435.0,2995.7,1425.5665517241378,0.3430599369085173,0.3893848286953058,3.372093023255814,20.0,9.923076923076923,0.15503875968992248,0.0638936809149575,114.77061912511444,47629.80693692249,103.3,2066.0,369.22330958854644,887.3526315789474,1.6704545454545454,389.0,5.209302325581396,672.0,2.1468276787425724,2.05,712.0,801.0,0.8888888888888888,2.2746150405724874,2.5589419206440485
123,11.0,496536.7,406.331178396072,1222.0,64587.6,39616.87142857142,1680.7157575757574,165.0,277318.1,39616.87142857142,96.28571428571429,411.45118694362014,674.0,3486.35,1097.972477744807,0.5515548281505729,0.5585047389246354,4.084848484848485,50.0,23.571428571428573,0.30303030303030304,0.18029836494624765,101.46982459980272,63317.1705502769,202.05821521353747,10102.910760676874,383.74042757743575,367.25135135135133,1.6666666666666667,510.0,6.351515151515152,1048.0,3.779053729273351,4.24,923.0,1213.0,0.7609233305853257,3.328307816907732,4.374038333595968
124,4.0,207234.7,651.6814465408805,318.0,38445.2,24674.774999999998,2667.5432432432435,37.0,98699.1,24674.774999999998,33.25,742.0984962406015,133.0,3832.85,1193.6620300751879,0.41823899371069184,0.4762672467496997,3.5945945945945947,8.0,9.25,0.21621621621621623,0.08105443717318597,115.93769982160136,14492.21247770017,333.90949044162244,2671.2759235329795,391.6814183162208,563.35,1.325,113.0,5.72972972972973,212.0,2.147942585089428,4.5,218.0,249.0,0.8755020080321285,2.2087334129693175,2.5228193570154134
125,2.0,267345.3,431.89870759289175,619.0,115003.4,69929.65,2087.45223880597,67.0,139859.3,69929.65,160.0,437.06031249999995,320.0,1517.5500000000002,842.7423437499999,0.5169628432956381,0.5231410464294678,4.776119402985074,23.0,33.5,0.34328358208955223,0.16445098752818013,121.92289103013984,36211.09863595153,202.899104056744,4666.679393305112,540.4641587455452,537.6894736842105,2.1020408163265305,212.0,7.373134328358209,494.0,3.5321212103878685,4.260869565217392,369.0,561.0,0.6577540106951871,2.6383658433868895,4.011174087100393
126,4.0,258358.4,470.59817850637523,549.0,106519.3,40163.63333333333,2563.636170212766,47.0,120490.9,40163.63333333333,70.0,573.7661904761904,210.0,2394.4,1539.1338095238093,0.3825136612021858,0.46637113405254094,4.468085106382978,9.0,15.666666666666666,0.19148936170212766,0.07469443750523899,100.02033269851938,20104.086872402397,164.83148871527777,1483.4833984375,427.746529200051,548.1333333333333,1.2745098039215685,179.0,6.914893617021277,325.0,2.69729913213363,3.2222222222222223,331.0,372.0,0.8897849462365591,2.7470954238037897,3.087370083549878
127,7.0,542282.1,389.570474137931,1392.0,175143.7,43404.614285714284,1489.3740196078431,204.0,303832.3,43404.614285714284,113.28571428571429,383.14287515762925,793.0,3498.6,1172.1409836065575,0.569683908045977,0.5602845825078866,3.8872549019607843,42.0,29.142857142857142,0.20588235294117646,0.13823415087862614,103.75867265337605,77922.76316268541,230.93109764232238,9699.10610097754,381.9743292288501,367.2230769230769,1.875,568.0,6.171568627450981,1259.0,4.1437332370521505,4.833333333333333,1010.0,1463.0,0.6903622693096377,3.3242021997002955,4.815156255605477
128,2.0,234372.8,739.3463722397476,317.0,167819.0,84460.3,3928.386046511628,43.0,168920.6,84460.3,104.0,812.1182692307692,208.0,2581.2,1092.222596153846,0.6561514195583596,0.7207346586293291,4.837209302325581,17.0,21.5,0.3953488372093023,0.10063899844068752,108.16073839485581,20658.70103341746,210.58222128752197,3579.8977618878735,480.4349077538944,1257.5,1.4634146341463414,155.0,6.604651162790698,284.0,1.6812632680679562,3.588235294117647,268.0,327.0,0.8195718654434251,1.586544210712015,1.9358207347120482
